,phase,IW LL,MMD,PPL,distortion,elbo,kl_prior_post,mean_mean,mean_scale,std_across_x_mean,std_across_x_scale,std_across_z_mean,std_across_z_scale,hyper params,objective,l_rate,dataset,image_or_language,beta_beta,free_bits,mdr_value,l_mmd,decoder,run_name
INFO-VAE l_Rate 1 l_MMD 10 dec: Strong roBERTa,train,,3.5762786865234375e-06,,73.89240253297754,-73.8975041166265,0.005101443817527642,0.0005045518064821892,0.9913427009046258,0.006572663907165495,0.004805898954837065,0.009790566059163458,0.0036265525576236763,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 100 dec: Strong roBERTa,test,-91.90657026195527,2.110004425048828e-05,23.12770175982001,89.21589533487956,-89.22012863159179,0.00423271250911057,-8.17110981491472e-05,0.9959911684195201,0.003529201727360487,0.0038315600017085672,0.013658263689527909,0.003210360463708639,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 100 dec: Strong roBERTa,valid,-86.61617195224763,1.8358230590820312e-05,22.83496314615036,90.56993074770327,-90.57415658456308,0.004225647654729309,-8.266860767754999e-05,0.9959224374205978,0.0034729883298967724,0.003690231134425159,0.013693255958733734,0.0031965458248224524,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 100 dec: Strong roBERTa,train,,8.225440979003906e-06,,72.59153024041544,-72.59579502557911,0.004264714089462868,-8.065627206575455e-05,0.9958226572054135,0.003535178946444374,0.0037768591764329234,0.013664881138295207,0.0032096400193156716,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 1 dec: Strong roBERTa,test,-88.39881903839111,-3.5762786865234375e-07,22.470338164846602,89.14347890218099,-89.14486897786459,0.0013902409855897227,0.0008961026750815411,0.9961396813392639,0.0007539224636275322,0.001761256445509692,0.0062405851669609545,0.002510119485668838,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 1 dec: Strong roBERTa,valid,-90.94894044589996,3.337860107421875e-06,23.829906619570654,90.39878816957827,-90.4001877396195,0.0013993609118861732,0.0009013361974481355,0.9960612478079619,0.0007009189985520034,0.0017030680750462193,0.006225560912517486,0.002505819356344916,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 1 dec: Strong roBERTa,train,,5.125999450683594e-06,,73.90419435356164,-73.90560857430779,0.001414316719805533,0.0009042776701405734,0.9960225376677005,0.0007379658148329603,0.0017289932166851807,0.00623172918606357,0.002508898430552028,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 10 dec: Strong roBERTa,test,-92.07805918502808,5.245208740234375e-06,23.030391572316944,89.47036972045899,-89.47190856933594,0.0015384467667900025,0.0005127008267057438,0.9949087818463643,0.0005594346497673541,0.001310115975017349,0.005731681423882643,0.002098831821543475,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 10 dec: Strong roBERTa,valid,-92.03774212169647,-3.0994415283203125e-06,23.85431672731026,90.2015284785518,-90.20306198685257,0.0015339825595556587,0.000510901288146636,0.9948957849431921,0.00048764730389747355,0.001235994411184004,0.005720624441487921,0.00209666082325081,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 10 dec: Strong roBERTa,train,,-1.5497207641601562e-06,,71.28212898045687,-71.28368182892495,0.0015527056441656498,0.0005165622976543466,0.9948542248514286,0.0005509035861208797,0.0012771463252343577,0.00572461079336182,0.0021003666390469553,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 100 dec: Strong roBERTa,test,-88.85505225181579,1.5139579772949219e-05,21.78873576971149,89.1181765238444,-89.11993306477865,0.0017567148548550903,0.0011532733294491967,0.9943666418393453,0.0008022886662123104,0.0017071011010557414,0.005697049169490735,0.0019530101679265499,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 100 dec: Strong roBERTa,valid,-88.2139786195755,4.172325134277344e-06,23.14945016628545,90.43409559461806,-90.43586109302662,0.001765646756178251,0.0011756107064515905,0.9943097432454427,0.0007482267942072616,0.0016386410850962555,0.005676975094333843,0.001949602772516233,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 2 l_MMD 100 dec: Strong roBERTa,train,,6.079673767089844e-06,,73.89117109304503,-73.89295776274429,0.0017865613767435622,0.0011751365842224072,0.9942686122963856,0.0007899291436527615,0.00167684146772085,0.005682130645688815,0.0019537148414049466,"{'objective': 'INFO-VAE', 'l_rate': 2.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,2.0,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=2.0, l_2_mmd=100.0] | STRONG | Nz=32"
BETA-VAE beta 0 dec: Strong roBERTa,test,-252.21980870056152,0.004176735877990723,6925.681100807086,60.53857536315918,-260.33839823404946,199.79982147216796,-0.031965483771637083,0.004538541884782413,1.139347509543101,0.00678516710177064,1.2579246362050374,0.0015237680675151447,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) B-VAE[b=0.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.0,0,0,0,strong_distil_roberta_decoder,(10-jan ptb) B-VAE[b=0.0] | STRONG | Nz=32
BETA-VAE beta 0 dec: Strong roBERTa,valid,-253.31428057861328,0.004164338111877441,8015.650255533339,62.26330848976418,-262.0254601372613,199.76215164749712,-0.022854796903966752,0.0042180409223807076,1.1378585056022361,0.005214964401804739,1.2588880415315982,0.0014369245273647485,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) B-VAE[b=0.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.0,0,0,0,strong_distil_roberta_decoder,(10-jan ptb) B-VAE[b=0.0] | STRONG | Nz=32
BETA-VAE beta 0 dec: Strong roBERTa,train,,0.00381624698638916,,42.798664162586526,-241.7920402364528,198.99337620140935,-0.04363535058551601,0.0044725595224694,1.1548927917306546,0.005818141334885477,1.2639417699042788,0.0015206363644467888,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) B-VAE[b=0.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.0,0,0,0,strong_distil_roberta_decoder,(10-jan ptb) B-VAE[b=0.0] | STRONG | Nz=32
BETA-VAE beta 0.25 dec: Strong roBERTa,test,-93.67782665634155,0.00042247772216796875,26.754712868578753,73.81306025187175,-100.20808232625326,26.395022010803224,0.0169993830146268,0.5214575906594594,0.8056432286898295,0.07453150873382887,0.8418807009855906,0.2502208982904752,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.25, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.25] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.25,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.25] | STRONG | Nz=32
BETA-VAE beta 0.25 dec: Strong roBERTa,valid,-96.89339933013916,0.00043272972106933594,28.86758929473514,75.31912005389178,-101.63736922652633,26.3182495964898,0.021065879078512942,0.5213170537242183,0.8015590243869357,0.07383066084649828,0.8380063485216211,0.2501316821133649,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.25, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.25] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.25,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.25] | STRONG | Nz=32
BETA-VAE beta 0.25 dec: Strong roBERTa,train,,0.00035774707794189453,,58.861513398700936,-85.4408080034343,26.579294106155906,0.006845324603121694,0.5205522415123449,0.8130908709891299,0.07459571181957846,0.8488992744303764,0.2490625694439404,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.25, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.25] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.25,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.25] | STRONG | Nz=32
BETA-VAE beta 0.5 dec: Strong roBERTa,test,-87.9585900888443,7.605552673339844e-05,21.814804493106706,85.5302136739095,-90.11701863606771,4.586804835001628,-0.006952737407603612,0.890241817633311,0.30116002559661864,0.037193343664209046,0.4002814014752706,0.17605414092540742,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.5, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.5] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.5,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.5] | STRONG | Nz=32
BETA-VAE beta 0.5 dec: Strong roBERTa,valid,-89.17587865066528,0.00013053417205810547,22.179812947581222,86.63197891800492,-91.30084341543692,4.668864744680899,-0.009941412097153565,0.8899842257852908,0.3029367040704798,0.03685072906039379,0.4081994162665473,0.17584477254637965,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.5, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.5] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.5,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.5] | STRONG | Nz=32
BETA-VAE beta 0.5 dec: Strong roBERTa,train,,2.288818359375e-05,,69.70703461249911,-74.41619061409159,4.709156174065495,-0.001162372311006801,0.8889367279673057,0.31036585270452643,0.03700742205904972,0.4102939571109586,0.1759263328687036,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.5, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.5] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.5,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.5] | STRONG | Nz=32
BETA-VAE beta 0.75 dec: Strong roBERTa,test,-88.47748894691468,9.5367431640625e-06,22.370533105666343,88.94479853312174,-88.96579310099284,0.020994780709346135,0.002235787338577211,0.9889185865720113,0.026900893822312356,0.007196221485113104,0.02897030021995306,0.003919404357050856,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.75, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.75] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.75,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.75] | STRONG | Nz=32
BETA-VAE beta 0.75 dec: Strong roBERTa,valid,-89.62873734664917,1.704692840576172e-05,23.738381065060874,90.58272863317418,-90.60406352855541,0.021334534028062114,0.002555607611106502,0.9888215837655244,0.027030948066601047,0.00704971111069123,0.029473831532178103,0.003929933041541113,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.75, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.75] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.75,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.75] | STRONG | Nz=32
BETA-VAE beta 0.75 dec: Strong roBERTa,train,,6.4373016357421875e-06,,73.89305687530425,-73.91527981743624,0.0222227962512104,0.0016315953648935063,0.9885032039282895,0.027849890925782793,0.007307530315677808,0.02998642756470612,0.0039585279598039515,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.75, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=0.75] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,0.75,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=0.75] | STRONG | Nz=32
BETA-VAE beta 1 dec: Strong roBERTa,test,-90.98450462341309,2.86102294921875e-06,22.44362908418561,89.0725924173991,-89.07879358927408,0.006200907519087195,0.0004962994115582357,0.9899671932061513,0.007962259200091163,0.005047240294516087,0.010628838806102674,0.0031852485068763294,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 1.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=1.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,1.0,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=1.0] | STRONG | Nz=32
BETA-VAE beta 1 dec: Strong roBERTa,valid,-93.93854655647277,1.1444091796875e-05,24.720340169036394,89.98256005181207,-89.98871951633029,0.0061601306035838745,0.00043703472409914766,0.989933435563688,0.007918642350920924,0.004920699616411218,0.010595946296773575,0.0031604662244380625,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 1.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=1.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,1.0,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=1.0] | STRONG | Nz=32
BETA-VAE beta 1 dec: Strong roBERTa,train,,7.867813110351562e-06,,74.6203229724455,-74.62673903816014,0.006416174883198412,0.0005349955596450836,0.9897002675613009,0.008056124216540063,0.0050310687144997455,0.010752709268232791,0.003203662057862954,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 1.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(4-jan ptb-test) B-VAE[b=1.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,1.0,0,0,0,strong_distil_roberta_decoder,(4-jan ptb-test) B-VAE[b=1.0] | STRONG | Nz=32
BETA-VAE beta 2 dec: Strong roBERTa,test,-92.36134841060638,2.9802322387695312e-06,22.93822443508771,89.26452026367187,-89.26547978719076,0.0009592200163751841,-0.0010632215378185113,0.9965361793835957,0.0005372320195116723,0.0014307282554606596,0.004949256467322509,0.001879182201810181,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 2.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) B-VAE[b=2.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,2.0,0,0,0,strong_distil_roberta_decoder,(10-jan ptb) B-VAE[b=2.0] | STRONG | Nz=32
BETA-VAE beta 2 dec: Strong roBERTa,valid,-91.55318629646301,4.291534423828125e-06,22.58863932956824,90.59504106309679,-90.59600377965856,0.0009632031950685713,-0.0010752409386138122,0.9964913107730724,0.000460938111818568,0.001377323538892799,0.004941862559428922,0.0018779721274902975,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 2.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) B-VAE[b=2.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,2.0,0,0,0,strong_distil_roberta_decoder,(10-jan ptb) B-VAE[b=2.0] | STRONG | Nz=32
BETA-VAE beta 2 dec: Strong roBERTa,train,,1.71661376953125e-05,,73.22835256698284,-73.22932661340592,0.0009739532191688507,-0.0010697470431564246,0.9964601344975295,0.0005181951301121421,0.0014036462308221855,0.004948571010133234,0.0018789900521999706,"{'objective': 'BETA-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 2.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) B-VAE[b=2.0] | STRONG | Nz=32'}",BETA-VAE,0.0,ptb,language,2.0,0,0,0,strong_distil_roberta_decoder,(10-jan ptb) B-VAE[b=2.0] | STRONG | Nz=32
FB-VAE 4 dec: Strong roBERTa,test,-89.17434977912903,3.409385681152344e-05,22.375945921188315,86.29414672851563,-90.11600926717122,3.82186226050059,-0.002425051951043618,0.9201204021771748,0.14656450897455214,0.02353020633260409,0.30598686436812084,0.20314744512240093,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(19-jan ptb) FB-VAE[4.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,4,0,0,strong_distil_roberta_decoder,(19-jan ptb) FB-VAE[4.0-pd=False] | STRONG | Nz=32
FB-VAE 4 dec: Strong roBERTa,valid,-89.83443781089782,7.474422454833984e-05,23.384783597301862,87.69018639458551,-91.51869286431207,3.8285057809617786,-0.009771677450097977,0.9199114331492672,0.14622557052859553,0.023413685805819654,0.3085712790489197,0.20253854162163204,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(19-jan ptb) FB-VAE[4.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,4,0,0,strong_distil_roberta_decoder,(19-jan ptb) FB-VAE[4.0-pd=False] | STRONG | Nz=32
FB-VAE 4 dec: Strong roBERTa,train,,1.5497207641601562e-05,,68.80463307389373,-72.68148114978361,3.8768482360434025,-0.0031035960550911124,0.9202934333256313,0.14975400241856154,0.023796036363916195,0.3139443340453696,0.20207239479098277,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(19-jan ptb) FB-VAE[4.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,4,0,0,strong_distil_roberta_decoder,(19-jan ptb) FB-VAE[4.0-pd=False] | STRONG | Nz=32
FB-VAE 8 dec: Strong roBERTa,test,-88.88653385162354,0.00014090538024902344,22.350181867798202,82.96428985595703,-90.98631032307942,8.022020181020102,-0.006103444285690785,0.8336467146873474,0.3040588051080704,0.034020692110061646,0.4705173095067342,0.25790859361489615,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(19-jan ptb) FB-VAE[8.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,8,0,0,strong_distil_roberta_decoder,(19-jan ptb) FB-VAE[8.0-pd=False] | STRONG | Nz=32
